kategori,arama_niyeti,niyet_tanimi,source_id,kaynak_adi,ornek_kayit,ornek_kayit_basligi,kanit_gerekcesi,beklenen_benzersiz_katki,alinabilen_alan,bagimsizlik_grubu,dil_pazar,tazelik,erisim_kisiti,fallback,aday_sorgu_yuzeyi,incelenen_belge_sayisi
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0011,Tavily,doc-9d315fdf2c2f · https://www.tavily.com/use-cases,Tavily,"use_case yüzeyi olarak çekildi, 5402 karakter metin","Genel web arama ve keşif · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0011,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (155897 bayt),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0065,AppSumo,doc-2ac14fb4c50f · https://appsumo.com/case-studies,Partner Success,"use_case yüzeyi olarak çekildi, 1631 karakter metin","Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları, Ürün lansmanı ve startup toplulukları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0065,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 10028 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0091,Slack,doc-b8576f8976d2 · https://slack.com/solutions,Slack Business Solutions for Work | Slack,"use_case yüzeyi olarak çekildi, 11901 karakter metin","Sosyal ağlar ve açık topluluklar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0091,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 13 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0193,Censys,doc-bc4168960ad1 · https://censys.com/customers/,Trusted by Global Leaders for Visibility,"use_case yüzeyi olarak çekildi, 7950 karakter metin","Domain, DNS, sertifika ve web footprint · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0193,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-01-19),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 38 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0200,DomainTools,doc-d180ba1ec957 · https://www.domaintools.com/case-studies/anthem-breach-investigation,Anthem Breach Investigation | DomainTools Case Study,"use_case yüzeyi olarak çekildi, 4080 karakter metin","Domain, DNS, sertifika ve web footprint · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0200,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-02-14),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,site_search · https://www.domaintools.com/search?query={kelime},1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0217,Ahrefs,doc-7db1f61f7355 · https://ahrefs.com/use-cases,AI marketing platform for every marketer | Ahrefs,"use_case yüzeyi olarak çekildi, 4111 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0217,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 6 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0218,Semrush,doc-a30ffa70f0a3 · https://www.semrush.com/solutions/,Semrush solutions: Find your path to more brand visibility,"use_case yüzeyi olarak çekildi, 8663 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0218,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,opensearch · https://www.semrush.com/__static__/semrush-opensearch.xml,1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0229,Exploding Topics,doc-d4dc0f5c4177 · https://explodingtopics.com/case-studies,How Businesses Discover Trends: Real Case Studies,"use_case yüzeyi olarak çekildi, 7620 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0229,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (466116 bayt),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0233,SparkToro,doc-eb52d26d4948 · https://sparktoro.com/case-studies,SparkToro Case Studies | SparkToro,"use_case yüzeyi olarak çekildi, 5235 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0233,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 87 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0234,BuzzSumo,doc-ff16cd331ef3 · https://buzzsumo.com/case-studies/,Success Stories | BuzzSumo.com,"use_case yüzeyi olarak çekildi, 3216 karakter metin","Trafik, SEO, anahtar kelime ve trend · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0234,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 9 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0244,Pathmatics,doc-5731c3efd00f · https://pathmatics.io/solutions,Solutions · pathmatics.io,"use_case yüzeyi olarak çekildi, 1986 karakter metin","Reklam kütüphaneleri ve pazarlama sinyalleri · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0244,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 37 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0245,Sensor Tower,doc-0b5c00523ea1 · https://sensortower.com/solutions/gaming,Gaming Insights | Mobile Gaming Market Intelligence,"use_case yüzeyi olarak çekildi, 5027 karakter metin","Reklam kütüphaneleri ve pazarlama sinyalleri · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0245,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 1520 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0248,SocialPeta,doc-4f3e04ef0bf7 · https://socialpeta.com/en/solutions/ecommerce-ad-intelligence,E-commerce Ad Intelligence Platform | SocialPeta,"use_case yüzeyi olarak çekildi, 10324 karakter metin","Reklam kütüphaneleri ve pazarlama sinyalleri · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0248,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 344 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0255,Dealroom,doc-ac9f71a40b1e · https://dealroom.net/case-studies,Case Studies,"use_case yüzeyi olarak çekildi, 6206 karakter metin","Şirket, yatırım ve startup verisi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0255,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 488 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0257,PrivCo,doc-fb7d66892f26 · https://www.privco.com/use-cases,"Use Cases - PrivCo Data for Investment Banking, PE & More","use_case yüzeyi olarak çekildi, 6634 karakter metin","Şirket, yatırım ve startup verisi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0257,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (166909 bayt),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0260,ZoomInfo,doc-a479e4c25d0d · https://www.zoominfo.com/about/case-studies,Case Studies | Customer Success | ZoomInfo,"use_case yüzeyi olarak çekildi, 7905 karakter metin","Şirket, yatırım ve startup verisi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0260,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (428401 bayt),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0266,Companies House,doc-74e670d1bf2f · https://www.gov.uk/government/case-studies/20-million-investment-for-sports-and-leisure-in,£20 million game-changing investment for sports and leisure in Forest of Dean - ,"use_case yüzeyi olarak çekildi, 5468 karakter metin",bu hücrede yalnız burada: mevzuat_atfi,mevzuat_atfi,grup-source-0266,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2023-01-17),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,opensearch · https://www.gov.uk/search/opensearch.xml,1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0328,Dimensions,doc-b9d67333cf58 · https://www.dimensions.ai/resources/type/case-studies/,Case Studies from All Sectors | Dimensions,"use_case yüzeyi olarak çekildi, 4362 karakter metin","Akademik araştırma ve bilimsel yayınlar · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0328,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-01-16),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 606 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0583,Typeform,doc-b5568e28cbce · https://www.typeform.com/blog-category/customer,Customer Archives - Typeform blog,"use_case yüzeyi olarak çekildi, 11030 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0583,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 4361 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0588,Qualtrics,doc-7421dd5c9d6e · https://www.qualtrics.com/customers/,Qualtrics Customer Stories and Case Studies,"use_case yüzeyi olarak çekildi, 4887 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0588,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (552034 bayt),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0592,UserTesting,doc-6b63569439cc · https://www.usertesting.com/resources/customers,UserTesting Customers | Customer Stories and Use Cases,"use_case yüzeyi olarak çekildi, 6276 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0592,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (212252 bayt),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0596,dscout,doc-fbdbbe6a8c49 · https://dscout.com/customers,Customer Stories & Case Studies | Dscout Success in Action,"use_case yüzeyi olarak çekildi, 20524 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0596,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,site_search · https://dscout.com/search?query={kelime},1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0597,Wynter,doc-3a41b53b18e9 · https://wynter.com/case-studies,Wynter case studies,"use_case yüzeyi olarak çekildi, 2202 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0597,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 389 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0599,Pollfish,doc-2965c0c7aeb3 · https://www.pollfish.com/solutions/,Solutions - Pollfish Survey Platform,"use_case yüzeyi olarak çekildi, 9075 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0599,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2024-10-23),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (280591 bayt),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0602,Sprig,doc-3ebcd6e55bfa · https://sprig.com/customers,Customers | Sprig,"use_case yüzeyi olarak çekildi, 2417 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0602,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,site_search · https://sprig.com/search?query=,1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0604,Microsoft Clarity,doc-9724d596eacb · https://clarity.microsoft.com/case-studies,Success stories from Clarity users -,"use_case yüzeyi olarak çekildi, 7880 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0101,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 19 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0605,UsabilityHub,doc-d6ffa9908476 · https://www.lyssna.com/customers/,Customers | Lyssna,"use_case yüzeyi olarak çekildi, 4650 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0605,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,local_index · yerel dizinde 649 adres (ağsız arama),1
ortak,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0606,Lyssna,doc-8aa179a68b41 · https://www.lyssna.com/customers/,Customers | Lyssna,"use_case yüzeyi olarak çekildi, 4650 karakter metin","Anket, birincil doğrulama ve kullanıcı araştırması platformları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0605,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Tavily,fulltext · tam metin elde (424950 bayt),1
oyun,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0518,Steam,doc-a47cfd47d217 · https://store.steampowered.com/app/1395520?snr=1_4_4__40_1,The Séance of Blake Manor on Steam,"competitor_discovery yüzeyi olarak çekildi, 8178 karakter metin","Oyun dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0518,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",itch.io,fulltext · tam metin elde (1010845 bayt),1
oyun,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0521,itch.io,doc-806359170d2b · https://itch.io/,Download the latest indie games - itch.io,surum = 26.18.0,bu hücrede yalnız burada: surum,"fiyat, surum",grup-source-0521,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,site_search · https://itch.io/search?q={kelime},2
oyun,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0522,PlayStation Store,doc-fa25496adfe5 · https://store.playstation.com/en-us/pages/browse,Browse | Official PlayStation™Store US,"competitor_discovery yüzeyi olarak çekildi, 911 karakter metin","Oyun dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0522,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,fulltext · tam metin elde (66451 bayt),1
oyun,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0524,Nintendo eShop,doc-fcdf2d494d90 · https://www.nintendo.com/au/apps/,Nintendo on your smart device,"competitor_discovery yüzeyi olarak çekildi, 2959 karakter metin","Oyun dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0524,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,site_search · https://www.nintendo.com/search?q={kelime},1
oyun,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0531,Metacritic,doc-431153172854 · https://www.metacritic.com/browse/game/,Best Games of All Time - Metacritic,"competitor_discovery yüzeyi olarak çekildi, 19025 karakter metin","Oyun dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0531,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,fulltext · tam metin elde (1491605 bayt),1
oyun,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0532,OpenCritic,doc-7186d067415e · https://opencritic.com/browse,Browse Games - OpenCritic,"competitor_discovery yüzeyi olarak çekildi, 1573 karakter metin","Oyun dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0532,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,local_index · yerel dizinde 9 adres (ağsız arama),1
oyun,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0518,Steam,doc-6e0e658a0d8c · https://store.steampowered.com/,Welcome to Steam,engagement_yildiz = 34.99,bu hücrede yalnız burada: fiyat,"engagement_yildiz, fiyat",grup-source-0518,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-02,"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",itch.io,fulltext · tam metin elde (1010845 bayt),1
oyun,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0521,itch.io,doc-e29fb3582f28 · https://itch.io/jam/versus,Fraud Krew's Versus Jam - itch.io,engagement_yorum_sayisi = 25,bu hücrede yalnız burada: engagement_yorum_sayisi,engagement_yorum_sayisi,grup-source-0521,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,site_search · https://itch.io/search?q={kelime},1
oyun,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0531,Metacritic,doc-cbf301388450 · https://www.metacritic.com/,"Movie Reviews, TV Reviews, Game Reviews, and Music Reviews - Metacritic",engagement_yildiz = 31,"Oyun dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",engagement_yildiz,grup-source-0531,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-02,"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,fulltext · tam metin elde (1491605 bayt),1
oyun,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0532,OpenCritic,doc-eff8e262d0eb · https://opencritic.com/,OpenCritic - Video Game Reviews from the Top Critics in Gaming - OpenCritic,engagement_yildiz = 88,"Oyun dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",engagement_yildiz,grup-source-0532,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2020-08-19),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,local_index · yerel dizinde 9 adres (ağsız arama),2
oyun,existing_alternatives,"Bugün hangi ürün, yöntem veya workaround kullanıldığı",source-0521,itch.io,doc-e29fb3582f28 · https://itch.io/jam/versus,Fraud Krew's Versus Jam - itch.io,"existing_alternatives yüzeyi olarak çekildi, 1888 karakter metin",bu hücrede yalnız burada: engagement_yorum_sayisi,engagement_yorum_sayisi,grup-source-0521,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Nintendo eShop,site_search · https://itch.io/search?q={kelime},1
oyun,existing_alternatives,"Bugün hangi ürün, yöntem veya workaround kullanıldığı",source-0524,Nintendo eShop,doc-1175b63f885c · https://www.nintendo.com/au/nintendo-switch-family/compare/,Compare - Nintendo Switch Systems,"existing_alternatives yüzeyi olarak çekildi, 6868 karakter metin","Oyun dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0524,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",itch.io,site_search · https://www.nintendo.com/search?q={kelime},1
oyun,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0518,Steam,doc-6e0e658a0d8c · https://store.steampowered.com/,Welcome to Steam,fiyat = $10.49,bu hücrede yalnız burada: engagement_yildiz,"engagement_yildiz, fiyat",grup-source-0518,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",itch.io,fulltext · tam metin elde (1010845 bayt),2
oyun,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0521,itch.io,doc-806359170d2b · https://itch.io/,Download the latest indie games - itch.io,fiyat = $5,bu hücrede yalnız burada: surum,"fiyat, surum",grup-source-0521,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,site_search · https://itch.io/search?q={kelime},2
oyun,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0524,Nintendo eShop,doc-4dd13d636800 · https://www.nintendo.com/us/store/,Nintendo Store – Nintendo Official Site,fiyat = $34.99,"Oyun dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0524,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-03,"erişim anlığı 2026-09-03 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,site_search · https://www.nintendo.com/search?q={kelime},1
